"Occupation Code","Occupational Title","subtot","Occupation Group","2018 Employment","2028 Employment","Numeric Change","Percent Change","Labor Force Exits","Occupational Transfers","Total Separations","Percent Labor Force Exits","Percent Occupational Transfers","Occupational Openings","10th Percentile","25th Percentile","Median","75th Percentile","90th Percentile","Education","Work Experience"
"512093","Timing Device Assemblers and Adjusters","5","Production",".800000",".600000","-.200000","-19.3000",".000000",".100000",".100000",".000000000000000000","100.000000000000000000",".100000","","","","","","High school diploma or equivalent","None"
"512098","Assemblers and fabricators, all other, including team assemblers","5","Production","1379.400000","1217.000000","-162.400000","-11.8000","53.200000","98.000000","151.200000","35.200000000000000000","64.800000000000000000","134.900000","","","","","","High school diploma or equivalent","None"
"513000","Food Processing Workers","3","Production","838.400000","863.100000","24.700000","2.9000","42.400000","70.100000","112.500000","37.700000000000000000","62.300000000000000000","114.900000","21110","24520","29320","36370","44660","N/A","N/A"
"513011","Bakers","5","Production","191.900000","203.000000","11.100000","5.8000","11.400000","15.600000","27.000000","42.200000000000000000","57.800000000000000000","28.100000","20310","23480","27700","34120","41640","No formal educational credential","None"
"513020","Butchers and Other Meat, Poultry, and Fish Process","3","Production","377.700000","386.100000","8.400000","2.2000","15.700000","31.600000","47.300000","33.200000000000000000","66.800000000000000000","48.100000","21260","24790","29520","36130","43030","N/A","N/A"
"513021","Butchers and Meat Cutters","5","Production","135.500000","139.500000","4.000000","2.9000","5.600000","11.400000","17.000000","32.900000000000000000","67.100000000000000000","17.400000","21780","25680","32500","40660","49630","No formal educational credential","None"
"513022","Meat, Poultry, and Fish Cutters and Trimmers","5","Production","164.600000","167.200000","2.600000","1.6000","6.800000","13.700000","20.500000","33.200000000000000000","66.800000000000000000","20.800000","20910","24020","28100","32910","38420","No formal educational credential","None"
"513023","Slaughterers and Meat Packers","5","Production","77.600000","79.400000","1.800000","2.3000","3.200000","6.500000","9.700000","33.000000000000000000","67.000000000000000000","9.900000","21470","25100","29230","34090","38690","No formal educational credential","None"
"513090","Miscellaneous Food Processing Workers","3","Production","268.700000","274.000000","5.300000","2.0000","15.300000","22.900000","38.200000","40.100000000000000000","59.900000000000000000","38.700000","21660","25070","30200","38100","47500","N/A","N/A"
"513091","Food and Tobacco Roasting, Baking, and Drying Mach","5","Production","21.000000","21.100000",".100000",".6000","1.100000","1.700000","2.800000","39.300000000000000000","60.700000000000000000","2.900000","21310","25490","31590","39990","50760","No formal educational credential","None"
"513092","Food Batchmakers","5","Production","163.800000","167.000000","3.200000","2.0000","10.000000","14.500000","24.500000","40.800000000000000000","59.200000000000000000","24.800000","21720","25340","30790","39380","48790","High school diploma or equivalent","None"
"513093","Food Cooking Machine Operators and Tenders","5","Production","35.100000","36.100000","1.000000","2.8000","2.300000","3.300000","5.600000","41.100000000000000000","58.900000000000000000","5.700000","22200","25910","31110","37750","45050","High school diploma or equivalent","None"
"513099","Food Processing Workers, All Other","5","Production","48.900000","49.800000",".900000","1.9000","1.900000","3.400000","5.300000","35.800000000000000000","64.200000000000000000","5.300000","21410","23820","27550","32230","38390","No formal educational credential","None"
"514000","Metal Workers and Plastic Workers","3","Production","2011.200000","1944.000000","-67.200000","-3.3000","63.000000","149.000000","212.000000","29.700000000000000000","70.300000000000000000","205.300000","26040","31580","39430","50240","62160","N/A","N/A"
"514010","Computer Control Programmers and Operators","3","Production","175.900000","167.900000","-7.900000","-4.5000","4.900000","12.700000","17.600000","27.800000000000000000","72.200000000000000000","16.900000","","","","","","N/A","N/A"
"514011","Computer-Controlled Machine Tool Operators, Metal","5","Production","151.600000","138.800000","-12.800000","-8.4000","4.200000","10.700000","14.900000","28.200000000000000000","71.800000000000000000","13.600000","","","","","","High school diploma or equivalent","None"
"514012","CNC Machine Tool Programmer","5","Production","24.300000","29.200000","4.900000","20.0000",".800000","2.000000","2.800000","28.600000000000000000","71.400000000000000000","3.200000","","","","","","Postsecondary nondegree award","None"
"514020","Forming Machine Setters, Operators, and Tenders, M","3","Production","122.200000","107.700000","-14.500000","-11.9000","3.200000","9.900000","13.100000","24.400000000000000000","75.600000000000000000","11.600000","25640","30380","37690","47360","57100","N/A","N/A"
"514021","Extruding and Drawing Machine Setters, Operators,","5","Production","76.500000","68.900000","-7.600000","-9.9000","2.100000","7.000000","9.100000","23.100000000000000000","76.900000000000000000","8.300000","25010","29460","36320","45350","53770","High school diploma or equivalent","None"
"514022","Forging Machine Setters","5","Production","18.600000","15.000000","-3.600000","-19.5000",".400000","1.100000","1.500000","26.700000000000000000","73.300000000000000000","1.200000","26830","32460","39670","49320","58840","High school diploma or equivalent","None"
"514023","Rolling Machine Setters, Operators, and Tenders, M","5","Production","27.100000","23.800000","-3.300000","-12.1000",".700000","1.700000","2.400000","29.200000000000000000","70.800000000000000000","2.100000","26660","31990","40490","50460","60650","High school diploma or equivalent","None"
"514030","Machine Tool Cutting Setters, Operators, and Tende","3","Production","325.600000","292.400000","-33.200000","-10.2000","12.200000","22.300000","34.500000","35.400000000000000000","64.600000000000000000","31.200000","25250","29600","36480","45760","55970","N/A","N/A"
"514031","Cutting, Punching, and Press Machine Setters, Oper","5","Production","188.800000","172.800000","-16.000000","-8.5000","6.800000","13.400000","20.200000","33.700000000000000000","66.300000000000000000","18.600000","24920","29030","35610","44150","53520","High school diploma or equivalent","None"
"514032","Drilling Tool Setters","5","Production","11.600000","9.200000","-2.400000","-20.5000",".400000",".700000","1.100000","36.400000000000000000","63.600000000000000000",".900000","26240","31290","38910","50420","63660","High school diploma or equivalent","None"
"514033","Grinding, Lapping, Polishing, and Buffing Machine","5","Production","75.400000","68.200000","-7.200000","-9.5000","3.000000","5.100000","8.100000","37.000000000000000000","63.000000000000000000","7.400000","25180","29360","36100","44810","53660","High school diploma or equivalent","None"
"514034","Lathe and Turning Machine Tool Setters, Operators,","5","Production","29.900000","26.400000","-3.500000","-11.7000","1.300000","1.800000","3.100000","41.900000000000000000","58.100000000000000000","2.800000","26980","32480","40100","49630","60420","High school diploma or equivalent","None"
"514035","Milling and Planing Machine Setters","5","Production","19.800000","15.700000","-4.100000","-20.7000",".600000","1.200000","1.800000","33.300000000000000000","66.700000000000000000","1.400000","27320","33870","43210","54090","63960","High school diploma or equivalent","None"
"514041","Machinists","5","Production","395.200000","405.100000","9.900000","2.5000","13.300000","27.400000","40.700000","32.700000000000000000","67.300000000000000000","41.600000","27940","34820","44420","55910","66610","High school diploma or equivalent","None"
"514050","Metal Furnace Operators, Tenders, Pourers, and Cas","3","Production","26.100000","23.600000","-2.500000","-9.6000",".900000","2.100000","3.000000","30.000000000000000000","70.000000000000000000","2.700000","27660","33270","40890","50760","60810","N/A","N/A"
"514051","Metal-Refining Furnace Operators and Tenders","5","Production","18.100000","16.900000","-1.100000","-6.4000",".600000","1.400000","2.000000","30.000000000000000000","70.000000000000000000","2.000000","27900","33870","42250","51770","61400","High school diploma or equivalent","None"
"514052","Pourers and Casters, Metal","5","Production","8.000000","6.700000","-1.400000","-16.9000",".300000",".600000",".900000","33.300000000000000000","66.700000000000000000",".700000","27270","32260","38620","48480","59020","High school diploma or equivalent","None"
"514060","Model Makers and Patternmakers, Metal and Plastic","3","Production","8.200000","7.400000","-.800000","-10.2000",".300000",".500000",".800000","37.500000000000000000","62.500000000000000000",".700000","30360","38780","52200","66410","79740","N/A","N/A"
"514061","Model Makers, Metal and Plastic","5","Production","5.300000","4.800000","-.500000","-8.6000",".200000",".400000",".600000","33.300000000000000000","66.700000000000000000",".500000","32060","41890","57020","71890","84400","High school diploma or equivalent","None"
"514062","Patternmakers, Metal and Plastic","5","Production","2.900000","2.600000","-.400000","-13.2000",".100000",".200000",".300000","33.300000000000000000","66.700000000000000000",".200000","28930","35710","46910","59150","70440","High school diploma or equivalent","None"
"514070","Molders and Molding Machine Setters, Operators, an","3","Production","181.800000","163.800000","-18.100000","-9.9000","5.300000","13.600000","18.900000","28.000000000000000000","72.000000000000000000","17.000000","22550","26600","32470","40830","51040","N/A","N/A"
"514071","Foundry Mold and Coremakers","5","Production","15.900000","13.200000","-2.600000","-16.4000",".400000","1.100000","1.500000","26.700000000000000000","73.300000000000000000","1.300000","24400","28980","35590","44250","52570","High school diploma or equivalent","None"
"514072","Molding, Coremaking, and Casting Machine Setters,","5","Production","166.000000","150.500000","-15.500000","-9.3000","4.800000","12.400000","17.200000","27.900000000000000000","72.100000000000000000","15.700000","22450","26400","32130","40490","50840","High school diploma or equivalent","None"
"514081","Multiple Machine Tool Setters, Operators, and Tend","5","Production","135.900000","138.700000","2.800000","2.1000","4.800000","9.600000","14.400000","33.300000000000000000","66.700000000000000000","14.700000","24520","29200","36330","46150","57080","High school diploma or equivalent","None"
"514111","Tool and Die Makers","5","Production","74.300000","69.700000","-4.500000","-6.1000","2.600000","4.500000","7.100000","36.600000000000000000","63.400000000000000000","6.700000","33820","42460","53920","65110","77940","Postsecondary nondegree award","None"
"514120","Welding, Soldering, and Brazing Workers","3","Production","462.400000","474.000000","11.600000","2.5000","12.000000","39.300000","51.300000","23.400000000000000000","76.600000000000000000","52.500000","29120","34660","42100","51900","63780","N/A","N/A"
"514121","Welders, Cutters, Solderers","5","Production","424.700000","439.100000","14.500000","3.4000","11.100000","36.300000","47.400000","23.400000000000000000","76.600000000000000000","48.800000","29470","34930","42490","52350","64240","High school diploma or equivalent","None"
"514122","Welding, Soldering, and Brazing Machine Setters, O","5","Production","37.700000","34.800000","-2.900000","-7.7000",".900000","3.000000","3.900000","23.100000000000000000","76.900000000000000000","3.700000","26890","31540","38310","47510","57410","High school diploma or equivalent","None"
"514190","Miscellaneous Metal Workers and Plastic Workers","3","Production","103.700000","93.700000","-10.000000","-9.6000","3.600000","7.200000","10.800000","33.300000000000000000","66.700000000000000000","9.700000","24430","28730","36050","46420","57590","N/A","N/A"
"514191","Heat Treating Equipment Setters, Operators, and Te","5","Production","20.000000","17.700000","-2.300000","-11.5000",".700000","1.300000","2.000000","35.000000000000000000","65.000000000000000000","1.700000","26390","31210","38250","47200","56630","High school diploma or equivalent","None"
"514192","Layout Workers, Metal and Plastic","5","Production","8.400000","7.800000","-.700000","-7.8000",".300000",".600000",".900000","33.300000000000000000","66.700000000000000000",".800000","30090","38240","49940","59050","65200","High school diploma or equivalent","None"
"514193","Plating and Coating Machine Setters, Operators, an","5","Production","40.600000","36.100000","-4.400000","-10.9000","1.200000","2.900000","4.100000","29.300000000000000000","70.700000000000000000","3.600000","23600","27450","33500","41400","51290","High school diploma or equivalent","None"
"514194","Tool Grinders, Filers, and Sharpeners","5","Production","8.800000","8.500000","-.300000","-3.0000",".600000",".600000","1.200000","50.000000000000000000","50.000000000000000000","1.200000","25000","31400","39330","51130","61870","High school diploma or equivalent","None"
"514199","Metal Workers and Plastic Workers, All Other","5","Production","25.900000","23.500000","-2.400000","-9.1000",".900000","1.700000","2.600000","34.600000000000000000","65.400000000000000000","2.300000","23790","27800","34830","45420","57660","High school diploma or equivalent","None"
"515100","Printing Workers","3","Production","252.200000","218.100000","-34.100000","-13.5000","10.100000","17.000000","27.100000","37.300000000000000000","62.700000000000000000","23.700000","23710","28590","36610","47080","58270","N/A","N/A"
"515111","Prepress Technicians and Workers","5","Production","29.900000","23.700000","-6.200000","-20.8000","1.000000","2.300000","3.300000","30.300000000000000000","69.700000000000000000","2.700000","25500","31850","40510","51100","62590","Postsecondary nondegree award","None"
"515112","Printing Press Operators","5","Production","175.700000","154.900000","-20.800000","-11.8000","6.300000","11.600000","17.900000","35.200000000000000000","64.800000000000000000","15.800000","23830","28840","36910","47400","58740","High school diploma or equivalent","None"
"515113","Print Binding and Finishing Workers","5","Production","46.500000","39.400000","-7.100000","-15.2000","2.900000","3.100000","6.000000","48.300000000000000000","51.700000000000000000","5.300000","22460","26640","33040","41970","51130","High school diploma or equivalent","None"
"516000","Textile, Apparel, and Furnishings Workers","3","Production","625.000000","577.500000","-47.600000","-7.6000","35.300000","38.100000","73.400000","48.100000000000000000","51.900000000000000000","68.600000","19290","22600","26370","32440","40200","N/A","N/A"
"516011","Laundry and Dry-Cleaning Workers","5","Production","218.600000","217.400000","-1.100000","-.5000","13.600000","15.500000","29.100000","46.700000000000000000","53.300000000000000000","29.000000","18500","20920","24220","28540","33970","No formal educational credential","None"
"516021","Textile and Garment Workers","5","Production","39.900000","31.400000","-8.500000","-21.2000","1.900000","2.200000","4.100000","46.300000000000000000","53.700000000000000000","3.300000","18410","21050","24190","27980","31440","No formal educational credential","None"
"516031","Sewing Machine Operators","5","Production","151.600000","133.500000","-18.100000","-11.9000","8.300000","7.700000","16.000000","51.900000000000000000","48.100000000000000000","14.200000","19530","23060","26420","31750","38500","No formal educational credential","None"
"516040","Shoe and Leather Workers","3","Production","16.200000","15.400000","-.800000","-5.0000","1.100000",".900000","2.000000","55.000000000000000000","45.000000000000000000","1.800000","19670","24090","29830","36400","40790","N/A","N/A"
"516041","Shoe and Leather Workers and Repairers","5","Production","12.200000","11.800000","-.400000","-3.4000",".800000",".600000","1.400000","57.100000000000000000","42.900000000000000000","1.400000","20110","24050","29560","36120","40420","High school diploma or equivalent","None"
"516042","Shoe Machine Operators and Tenders","5","Production","3.900000","3.500000","-.400000","-10.1000",".200000",".300000",".500000","40.000000000000000000","60.000000000000000000",".500000","18920","24250","30570","36820","41880","High school diploma or equivalent","None"
"516050","Tailors, Dressmakers, and Sewers","3","Production","42.500000","39.600000","-2.900000","-6.8000","3.400000","2.100000","5.500000","61.800000000000000000","38.200000000000000000","5.200000","20920","24810","31230","40180","52830","N/A","N/A"
"516051","Sewers, Hand","5","Production","8.600000","7.900000","-.700000","-8.5000",".700000",".400000","1.100000","63.600000000000000000","36.400000000000000000","1.000000","21140","24390","29950","36890","42600","No formal educational credential","None"
"516052","Tailors, Dressmakers, and Custom Sewers","5","Production","33.900000","31.700000","-2.200000","-6.4000","2.700000","1.700000","4.400000","61.400000000000000000","38.600000000000000000","4.200000","20870","24900","31520","41490","54740","No formal educational credential","None"
"516060","Textile Machine Setters, Operators, and Tenders","3","Production","77.900000","65.000000","-12.900000","-16.5000","3.200000","4.300000","7.500000","42.700000000000000000","57.300000000000000000","6.300000","21770","25260","29640","35450","40690","N/A","N/A"
"516061","Texile Bleaching/Dyeing Mach.Ops","5","Production","9.700000","7.900000","-1.900000","-19.4000",".500000",".700000","1.200000","41.700000000000000000","58.300000000000000000","1.000000","22200","24980","29460","35860","41060","High school diploma or equivalent","None"
"516062","Textile Cutting Machine Setters, Operators, and Te","5","Production","13.900000","12.300000","-1.700000","-11.9000",".600000",".600000","1.200000","50.000000000000000000","50.000000000000000000","1.000000","20560","23910","28730","35040","39990","High school diploma or equivalent","None"
"516063","Textile Knitting and Weaving Machine Setters, Oper","5","Production","22.100000","17.900000","-4.200000","-18.9000","1.200000","1.000000","2.200000","54.500000000000000000","45.500000000000000000","1.800000","21590","24860","29980","36610","43860","High school diploma or equivalent","None"
"516064","Textile Winding, Twisting, and Drawing Out Machine","5","Production","32.100000","27.000000","-5.200000","-16.1000","1.000000","2.000000","3.000000","33.300000000000000000","66.700000000000000000","2.400000","22460","26170","29790","34680","39520","High school diploma or equivalent","None"
"516090","Miscellaneous Textile, Apparel, and Furnishings Wo","3","Production","78.400000","75.100000","-3.300000","-4.2000","3.800000","5.400000","9.200000","41.300000000000000000","58.700000000000000000","8.900000","22150","26970","33830","43000","55740","N/A","N/A"
"516091","Extruding and Forming Machine Setters, Operators,","5","Production","18.800000","17.300000","-1.500000","-7.9000","1.000000","1.400000","2.400000","41.700000000000000000","58.300000000000000000","2.300000","26010","29980","36110","44790","54270","High school diploma or equivalent","None"
"516092","Fabric and Apparel Patternmakers","5","Production","5.300000","4.700000","-.700000","-12.6000",".300000",".400000",".700000","42.900000000000000000","57.100000000000000000",".600000","23480","30650","45070","69860","94980","High school diploma or equivalent","None"
"516093","Upholsterers","5","Production","38.300000","38.300000",".100000",".2000","1.600000","2.400000","4.000000","40.000000000000000000","60.000000000000000000","4.000000","22610","28020","35130","43110","53450","High school diploma or equivalent","None"
"516099","Textile, Apparel, and Furnishings Workers, All Oth","5","Production","15.900000","14.700000","-1.200000","-7.3000",".900000","1.200000","2.100000","42.900000000000000000","57.100000000000000000","2.000000","20180","23360","27970","35010","46500","High school diploma or equivalent","None"
"517000","Woodworkers","3","Production","290.100000","288.800000","-1.300000","-.5000","12.900000","21.200000","34.100000","37.800000000000000000","62.200000000000000000","34.000000","22310","26570","32760","40390","50400","N/A","N/A"
"517011","Cabinetmakers and Bench Carpenters","5","Production","115.900000","115.500000","-.400000","-.3000","4.800000","7.100000","11.900000","40.300000000000000000","59.700000000000000000","12.000000","23860","28580","35790","44950","55570","High school diploma or equivalent","None"
"517021","Furniture Finishers","5","Production","21.200000","21.100000","-.100000","-.5000","1.100000","1.300000","2.400000","45.800000000000000000","54.200000000000000000","2.400000","23310","27130","32480","39250","49080","High school diploma or equivalent","None"
"517030","Model Makers and Patternmakers, Wood","3","Production","3.200000","3.300000",".100000","2.7000",".200000",".200000",".400000","50.000000000000000000","50.000000000000000000",".400000","34070","45790","61130","72690","80970","N/A","N/A"
"517031","Model Makers, Wood","5","Production","1.900000","1.900000",".100000","2.8000",".100000",".100000",".200000","50.000000000000000000","50.000000000000000000",".200000","33390","41700","59260","70910","78530","High school diploma or equivalent","None"
"517032","Patternmakers, Wood","5","Production","1.400000","1.400000",".000000","2.5000",".100000",".100000",".200000","50.000000000000000000","50.000000000000000000",".200000","38540","50660","64880","76940","87990","High school diploma or equivalent","None"
"517040","Woodworking Machine Setters, Operators, and Tender","3","Production","135.000000","133.600000","-1.400000","-1.1000","5.900000","11.600000","17.500000","33.700000000000000000","66.300000000000000000","17.300000","21340","25390","30760","37780","46190","N/A","N/A"
"517041","Sawing Machine Setters, Operators, and Tenders, Wo","5","Production","54.600000","53.800000","-.800000","-1.4000","1.600000","4.700000","6.300000","25.400000000000000000","74.600000000000000000","6.200000","21150","25310","30410","37780","46670","High school diploma or equivalent","None"
"517042","Woodworking Machine Setters, Operators, and Tender","5","Production","80.500000","79.800000","-.600000","-.8000","4.300000","6.900000","11.200000","38.400000000000000000","61.600000000000000000","11.100000","21430","25440","30990","37780","45880","High school diploma or equivalent","None"
"517099","Woodworkers, All Other","5","Production","14.700000","15.200000",".500000","3.1000",".900000",".900000","1.800000","50.000000000000000000","50.000000000000000000","1.900000","21800","24970","33110","43800","53680","High school diploma or equivalent","None"
"518000","Plant and System Operators","3","Production","309.400000","296.900000","-12.500000","-4.1000","8.200000","21.800000","30.000000","27.300000000000000000","72.700000000000000000","28.800000","33820","44550","60330","80330","98580","N/A","N/A"
"518010","Power Plant Operators, Distributors, and Dispatche","3","Production","53.000000","49.900000","-3.100000","-5.9000","1.100000","3.700000","4.800000","22.900000000000000000","77.100000000000000000","4.500000","49730","67550","85950","100430","117130","N/A","N/A"
"518011","Nuclear Power Reactor Operators","5","Production","6.400000","5.400000","-1.000000","-15.5000",".100000",".400000",".500000","20.000000000000000000","80.000000000000000000",".500000","74520","87250","100530","116880","128810","High school diploma or equivalent","None"
"518012","Power Distributors and Dispatchers","5","Production","11.700000","11.300000","-.500000","-3.9000",".200000",".800000","1.000000","20.000000000000000000","80.000000000000000000","1.000000","56360","72540","90700","104140","122380","High school diploma or equivalent","None"
"518013","Power Plant Operators","5","Production","34.900000","33.200000","-1.700000","-4.8000",".700000","2.500000","3.200000","21.900000000000000000","78.100000000000000000","3.000000","45970","63110","81990","96940","108380","High school diploma or equivalent","None"
"518021","Stationary Engineers and Boiler Operators","5","Production","33.700000","34.600000",".900000","2.7000","1.100000","2.500000","3.600000","30.600000000000000000","69.400000000000000000","3.700000","39050","50040","62150","78960","100080","High school diploma or equivalent","None"
"518031","Water and Wastewater Treatment Plant and System Op","5","Production","127.100000","120.900000","-6.100000","-4.8000","3.800000","7.500000","11.300000","33.600000000000000000","66.400000000000000000","10.600000","28850","36740","47760","61220","77600","High school diploma or equivalent","None"
"518090","Miscellaneous Plant and System Operators","3","Production","95.600000","91.400000","-4.200000","-4.4000","2.200000","8.200000","10.400000","21.200000000000000000","78.800000000000000000","10.000000","40740","52730","67890","83610","97980","N/A","N/A"
"518091","Chemical Plant and System Operators","5","Production","28.600000","26.000000","-2.600000","-9.1000",".600000","2.400000","3.000000","20.000000000000000000","80.000000000000000000","2.800000","35330","46600","62550","78360","93250","High school diploma or equivalent","None"
"518092","Gas Plant Operators","5","Production","14.700000","13.700000","-1.000000","-6.8000",".300000","1.200000","1.500000","20.000000000000000000","80.000000000000000000","1.500000","44080","56800","70710","83130","101320","High school diploma or equivalent","None"
"518093","Petroleum Pump System Operators, Refinery Operator","5","Production","39.700000","38.900000","-.800000","-1.9000",".900000","3.400000","4.300000","20.900000000000000000","79.100000000000000000","4.300000","47380","58370","74180","90060","100070","High school diploma or equivalent","None"
"518099","Plant and System Operators, All Other","5","Production","12.600000","12.700000",".100000","1.1000",".300000","1.100000","1.400000","21.400000000000000000","78.600000000000000000","1.400000","34350","44720","58390","71600","84460","High school diploma or equivalent","None"
"519000","Other Production Occupations","3","Production","2618.300000","2531.400000","-86.900000","-3.3000","103.600000","210.200000","313.800000","33.000000000000000000","67.000000000000000000","305.100000","23200","27800","35580","46800","60090","N/A","N/A"
"519010","Chemical Processing Machine Setters, Operators, an","3","Production","135.400000","132.500000","-2.800000","-2.1000","3.400000","12.000000","15.400000","22.100000000000000000","77.900000000000000000","15.100000","28050","35080","46220","61380","76560","N/A","N/A"
"519011","Chemical Equipment Operators and Tenders","5","Production","84.400000","80.300000","-4.200000","-5.0000","2.100000","7.400000","9.500000","22.100000000000000000","77.900000000000000000","9.000000","29210","36960","49130","64070","78650","High school diploma or equivalent","None"
"519012","Separating, Filtering, Clarifying, Precipitating,","5","Production","51.000000","52.300000","1.300000","2.6000","1.300000","4.600000","5.900000","22.000000000000000000","78.000000000000000000","6.100000","26710","32870","41330","55190","70800","High school diploma or equivalent","None"
"519020","Crushing, Grinding, Polishing, Mixing, and Blendin","3","Production","193.900000","184.600000","-9.300000","-4.8000","5.700000","16.300000","22.000000","25.900000000000000000","74.100000000000000000","21.100000","24600","29290","36640","46520","57230","N/A","N/A"
"519021","Crushing, Grinding, and Polishing Machine Setters,","5","Production","32.600000","31.000000","-1.600000","-4.8000","1.000000","2.700000","3.700000","27.000000000000000000","73.000000000000000000","3.500000","24990","30050","37560","47260","57030","High school diploma or equivalent","None"
"519022","Grinding and Polishing Workers, Hand","5","Production","30.700000","24.800000","-5.900000","-19.2000",".800000","2.400000","3.200000","25.000000000000000000","75.000000000000000000","2.600000","22400","25660","30600","38110","48290","No formal educational credential","None"
"519023","Mixing and Blending Machine Setters, Operators, an","5","Production","130.700000","128.800000","-1.900000","-1.5000","3.900000","11.200000","15.100000","25.800000000000000000","74.200000000000000000","14.900000","25440","30510","37780","47740","58680","High school diploma or equivalent","None"
"519030","Cutting Workers","3","Production","72.900000","67.900000","-5.000000","-6.9000","2.900000","5.700000","8.600000","33.700000000000000000","66.300000000000000000","8.200000","23890","28180","34810","43000","51190","N/A","N/A"
"519031","Cutters and Trimmers, Hand","5","Production","10.700000","7.700000","-3.000000","-28.4000",".400000",".700000","1.100000","36.400000000000000000","63.600000000000000000",".800000","20850","24870","30200","37370","47720","No formal educational credential","None"
"519032","Cutting and Slicing Machine Setters, Operators, an","5","Production","62.300000","60.300000","-2.000000","-3.2000","2.500000","5.000000","7.500000","33.300000000000000000","66.700000000000000000","7.300000","24640","28880","35600","43920","51470","High school diploma or equivalent","None"
"519041","Extruding, Forming, Pressing, and Compacting Machi","5","Production","73.600000","71.000000","-2.500000","-3.5000","2.800000","5.000000","7.800000","35.900000000000000000","64.100000000000000000","7.600000","24970","29020","35480","44280","53510","High school diploma or equivalent","None"
"519051","Furnace, Kiln, Oven, Drier, and Kettle Operators a","5","Production","23.100000","23.000000","-.100000","-.6000","1.000000","1.400000","2.400000","41.700000000000000000","58.300000000000000000","2.400000","27050","32510","40090","49180","58920","High school diploma or equivalent","None"
"519061","Inspectors, Testers, Sorters, Samplers, and Weighe","5","Production","574.000000","473.100000","-100.900000","-17.6000","20.800000","43.700000","64.500000","32.200000000000000000","67.800000000000000000","54.400000","24660","30390","39140","51990","66260","High school diploma or equivalent","None"
"519071","Jewelers and Precious Stone and Metal Workers","5","Production","38.100000","35.200000","-2.800000","-7.5000","2.200000","2.400000","4.600000","47.800000000000000000","52.200000000000000000","4.400000","24520","30720","40870","55630","73420","High school diploma or equivalent","None"
"519080","Medical, Dental, and Ophthalmic Laboratory Technic","3","Production","81.500000","90.600000","9.100000","11.2000","3.800000","6.800000","10.600000","35.800000000000000000","64.200000000000000000","11.500000","24250","29280","37370","49020","62110","N/A","N/A"
"519081","Dental Laboratory Technicians","5","Production","36.500000","40.500000","3.900000","10.7000","1.700000","3.000000","4.700000","36.200000000000000000","63.800000000000000000","5.100000","25660","31790","41340","53950","65820","High school diploma or equivalent","None"
"519082","Medical Appliance Technicians","5","Production","15.500000","17.500000","2.000000","12.7000",".700000","1.300000","2.000000","35.000000000000000000","65.000000000000000000","2.200000","25320","32160","40690","53000","66860","High school diploma or equivalent","None"
"519083","Ophthalmic Laboratory Technicians","5","Production","29.400000","32.700000","3.200000","10.9000","1.400000","2.400000","3.800000","36.800000000000000000","63.200000000000000000","4.100000","23140","26810","32620","40060","49850","High school diploma or equivalent","None"
"519111","Packaging and Filling Machine Operators and Tender","5","Production","394.900000","400.000000","5.000000","1.3000","17.600000","28.600000","46.200000","38.100000000000000000","61.900000000000000000","46.700000","22090","25580","30990","39250","49570","High school diploma or equivalent","None"
"519120","Painting Workers","3","Production","163.100000","165.800000","2.700000","1.7000","4.900000","12.900000","17.800000","27.500000000000000000","72.500000000000000000","18.100000","25460","30440","37770","48110","60690","N/A","N/A"
"519121","Coating, Painting, and Spraying Machine Setters, O","5","Production","92.300000","92.200000","-.100000","-.1000","2.800000","7.300000","10.100000","27.700000000000000000","72.300000000000000000","10.000000","","","","","","High school diploma or equivalent","None"
"519122","Painters, Transportation Equipment","5","Production","58.100000","60.800000","2.700000","4.6000","1.800000","4.700000","6.500000","27.700000000000000000","72.300000000000000000","6.700000","","","","","","High school diploma or equivalent","None"
"519123","Painting, Coating, and Decorating Workers","5","Production","12.600000","12.700000",".100000",".9000",".400000","1.000000","1.400000","28.600000000000000000","71.400000000000000000","1.400000","23070","26820","32950","41190","51540","No formal educational credential","None"
"519141","Semiconductor Processors","5","Production","27.200000","25.100000","-2.200000","-8.0000","1.000000","2.000000","3.000000","33.300000000000000000","66.700000000000000000","2.800000","26910","31390","38060","49710","64190","High school diploma or equivalent","None"
"519151","Photographic Process Workers","5","Production","17.100000","13.400000","-3.600000","-21.3000",".700000","1.700000","2.400000","29.200000000000000000","70.800000000000000000","2.000000","22300","26190","32280","44650","59100","High school diploma or equivalent","None"
"519190","Miscellaneous Production Workers","3","Production","823.500000","849.200000","25.700000","3.1000","36.800000","71.500000","108.300000","34.000000000000000000","66.000000000000000000","110.900000","21180","25130","31070","39840","51250","N/A","N/A"
"519191","Adhesive Bonding Machine Operators and Tenders","5","Production","16.500000","16.100000","-.400000","-2.6000",".500000","1.600000","2.100000","23.800000000000000000","76.200000000000000000","2.100000","24160","28150","34340","42680","50280","High school diploma or equivalent","None"
"519192","Cleaning, Washing, and Metal Pickling Equipment Op","5","Production","17.800000","17.900000",".100000",".6000","1.100000","1.600000","2.700000","40.700000000000000000","59.300000000000000000","2.800000","22730","26490","31850","39350","49470","High school diploma or equivalent","None"
"519193","Cooling/Freezing Equipment Operators","5","Production","9.200000","9.500000",".300000","3.2000",".400000",".700000","1.100000","36.400000000000000000","63.600000000000000000","1.100000","23430","27710","35290","45320","54050","High school diploma or equivalent","None"
